ID,var_rpta_alt,Prob_uno
306761#761435#318907,1,0.5837644
284285#974851#105491,1,0.5887194
172969#676885#403457,0,0.24384882
373536#870862#209480,0,0.44337007
274115#505772#574570,0,0.322773
227625#798002#282340,0,0.32798094
621753#150557#937539,0,0.46994382
593825#822926#257416,1,0.7257632
440792#551887#528455,0,0.4129121
436611#1003786#76556,1,0.529001
552234#127096#960743,1,0.7433905
376557#307189#775935,1,0.83713335
530645#644691#435651,0,0.24202193
294908#146441#941652,0,0.46209356
64282#401602#678314,1,0.6381348
369253#705833#374509,0,0.26268822
66477#859191#221151,1,0.6527499
68352#828096#252246,1,0.7123731
240362#508338#572004,0,0.3737327
221842#617937#462405,0,0.18689995
147894#875846#204496,0,0.32427755
99586#489898#590444,0,0.42880756
295328#344152#736526,1,0.57334685
217342#576694#503648,0,0.43251663
587748#921298#159044,0,0.46099418
597902#1022777#57565,0,0.25652918
260132#607860#472482,1,0.64723295
405757#600799#479543,1,0.5938489
349643#448068#632284,1,0.78127766
362314#42415#1062395,1,0.5882558
317586#49580#1055256,1,0.5173941
151776#868178#212164,0,0.41170564
126424#771352#308990,0,0.4897041
501338#623472#456870,0,0.21157666
237579#788865#291477,0,0.39572647
374840#592386#487956,0,0.4711067
624138#888183#192159,0,0.34601575
399954#975147#105195,0,0.31472653
449566#682887#397455,1,0.6117251
7245#319953#763196,1,0.68114036
462275#64096#1040902,1,0.6421521
289884#383456#696398,1,0.7272901
267854#401989#677928,1,0.65945315
608802#873229#207113,0,0.38009855
552615#640091#440251,0,0.44279832
3436#901260#179082,0,0.45083192
48592#889270#191072,0,0.3598115
120484#641932#438410,1,0.58248436
299903#972553#107789,0,0.38055697
299903#972570#107772,0,0.4119614
184160#501361#578981,1,0.55131054
576299#867540#212802,0,0.34315342
465482#614706#465636,1,0.5962472
339220#889623#190719,0,0.4421623
372060#325639#757495,1,0.6703398
52122#1031912#48430,0,0.3124066
12472#756882#323460,1,0.65042824
590076#567363#512979,0,0.23771827
386908#79604#1025573,0,0.49657547
4241#555821#524521,1,0.5235463
202941#631035#449307,0,0.15338168
234098#755144#325198,1,0.65176743
15353#434662#645517,0,0.4497673
104926#1024882#55460,1,0.5722127
258243#612516#467826,0,0.49955997
353255#841129#239213,0,0.4042792
565370#687306#393036,0,0.4856514
41523#452142#628214,1,0.5302694
253794#705686#374656,1,0.63565826
604793#682640#397702,0,0.37064978
48903#671846#408496,0,0.37071174
289184#775516#304826,0,0.2217692
511125#236261#846662,1,0.6434781
316917#67927#1037112,0,0.3705751
32157#504652#575690,0,0.48844722
629375#1054176#26166,1,0.55045223
135999#345017#735662,1,0.6474129
399142#170045#918086,1,0.745342
574913#264363#818626,1,0.72602224
111955#45159#1059665,0,0.28840625
197249#761501#318841,1,0.5340804
515417#589753#490589,0,0.43421552
115613#98051#989713,1,0.5925426
123968#98407#989359,0,0.44763547
263347#102951#984819,1,0.5593046
329635#281047#801995,1,0.5532203
518599#1025138#55204,0,0.39354107
472205#167242#920884,1,0.52755386
37104#901439#178903,0,0.4336745
215121#661342#419000,0,0.49703753
349087#441671#638638,1,0.5136657
32184#246221#836775,1,0.7572072
249911#370696#709152,0,0.385831
557433#117043#970772,1,0.8459743
79350#453686#626654,0,0.40731782
493755#179767#908353,1,0.874744
186073#852197#228145,0,0.4626184
150452#754208#326134,0,0.24265155
61148#325484#757651,1,0.73496807
577914#157176#930923,1,0.676253
83144#736137#344205,0,0.41355124
432767#952686#127656,1,0.81394213
150278#751838#328504,0,0.3408421
437456#817390#262952,0,0.15659542
213564#217964#864805,1,0.67151517
573083#39842#1065250,1,0.6786998
425775#803767#276575,0,0.28964788
180627#103357#984415,0,0.49635172
215370#490075#590267,1,0.6842271
92101#247872#835129,1,0.59720325
466594#826306#254036,1,0.57437116
408316#396891#683013,1,0.81438076
293996#985641#94701,1,0.862799
493716#511536#568806,0,0.22685832
74010#317149#765992,1,0.65039647
503202#545788#534554,0,0.49863926
597753#811077#269265,1,0.649737
630409#67970#1037070,0,0.43463853
460841#1044029#36313,0,0.44817623
78131#99032#988745,0,0.32508227
336095#745105#335237,0,0.42570314
493546#976731#103611,0,0.27590278
453862#787946#292396,1,0.645362
612776#461481#618860,1,0.81188077
603495#496909#583433,1,0.5801053
196008#1050044#30298,0,0.33517
594421#543134#537208,1,0.5178819
444556#291769#791287,1,0.8197592
525594#664097#416245,1,0.63353175
465008#387028#692823,0,0.16244924
399519#986720#93622,1,0.67679083
520643#114795#973025,1,0.74556977
571546#72707#1032352,1,0.61321294
526313#118863#968965,1,0.5391871
607018#780275#300067,0,0.25627705
181007#257724#825260,1,0.6479582
31748#1023328#57014,0,0.4059798
341928#59561#1045416,1,0.6901652
392587#600403#479939,0,0.33473858
46254#638015#442327,0,0.2784994
355444#958924#121418,1,0.59996814
321008#107391#980403,1,0.7440607
286692#206466#878819,1,0.8864458
39476#835655#244687,1,0.5358825
43984#268858#814154,1,0.6054827
415396#1048235#32107,0,0.4235984
556296#382331#697522,0,0.45312005
98252#806769#273573,1,0.5889812
136653#777729#302613,0,0.25629106
533184#1014335#66007,0,0.4723723
333468#385696#694156,1,0.533198
545506#61653#1043329,1,0.513726
541433#225917#856895,1,0.6468815
78589#341343#739307,1,0.52965134
183517#426722#653259,1,0.5175596
586840#418592#661403,1,0.5093665
284779#1058405#21937,0,0.39587048
309463#510021#570321,0,0.2850829
152511#519709#560633,1,0.5049922
247120#868700#211642,0,0.21285948
130243#317703#765438,1,0.54882973
123296#248593#834409,1,0.61416596
361692#659969#420373,0,0.41811204
557193#387158#692696,1,0.5317561
240986#435734#644495,1,0.5707752
23747#519116#561226,0,0.43408012
370121#299338#783760,1,0.6276585
96112#912672#167670,1,0.5209717
49289#205968#879301,0,0.28634757
273183#507114#573228,1,0.5622691
514736#269112#813899,1,0.63498366
417281#297193#785906,1,0.55580574
297404#790884#289458,0,0.1780518
404380#249388#833610,1,0.6553263
190010#626914#453428,0,0.20943025
430949#878211#202131,0,0.44817188
592808#1064685#15657,0,0.48804072
600053#712702#367640,0,0.3731151
345757#66915#1038113,1,0.5914409
470088#305958#777153,1,0.7489683
100055#392704#687205,0,0.42844903
374816#152274#935822,1,0.6388775
525011#148879#939213,1,0.5811159
279150#625993#454349,0,0.44654596
386045#78705#1026434,1,0.51223814
563671#237266#845693,1,0.73899674
279332#274745#808277,1,0.58083665
277045#700431#379911,0,0.08528884
447275#382718#697133,1,0.500174
360999#451493#628869,0,0.4775066
124381#763134#317208,1,0.5765888
374788#1037854#42488,1,0.52563494
45065#327283#755844,0,0.35126486
81062#454702#625641,1,0.7721364
525647#517959#562383,0,0.1632002
595050#144818#943279,1,0.79013807
445721#722869#357473,0,0.22446752
43956#435576#644650,1,0.60638136
515923#640008#440334,0,0.418833
194175#1052739#27603,1,0.5748329
100336#649520#430822,0,0.49025258
34750#952114#128228,0,0.34388053
339318#694641#385701,0,0.48644203
108083#81916#1023326,0,0.35104775
610916#95947#991827,1,0.8198768
136949#658324#422018,0,0.45729536
467920#213795#868964,1,0.8960771
380332#91995#995769,0,0.42449647
313599#979097#101245,0,0.35313186
49242#453155#627194,1,0.70352757
393266#512934#567408,1,0.62306875
207606#851530#228812,0,0.42845023
400214#791749#288593,0,0.2777591
348642#784565#295777,0,0.35607523
540325#575334#505008,0,0.48977795
589539#733225#347117,1,0.67062455
263675#1048651#31691,1,0.5267033
156437#647251#433091,1,0.66243577
39030#724815#355527,1,0.5620861
555509#400169#679738,1,0.86635154
424993#535902#544440,0,0.40089062
512422#433637#646497,0,0.2981186
406891#374517#705335,1,0.6876014
436097#225342#857467,1,0.83376026
266863#599194#481148,1,0.54725635
153966#944928#135414,0,0.3908192
419611#535808#544534,0,0.31805915
47536#258946#824045,0,0.44470578
160286#751930#328412,0,0.41617525
373265#308617#774504,1,0.87271315
478169#999746#80596,0,0.47952083
6215#187419#900738,0,0.47102803
70358#39678#1065415,1,0.78600943
244404#480608#599734,0,0.25706753
406957#131536#956332,1,0.7212903
67582#650309#430033,1,0.658946
537014#407232#672687,0,0.40550143
185896#227813#855016,0,0.479012
438702#353124#726742,1,0.7320377
181073#600900#479442,0,0.32232526
395113#472139#608203,0,0.47745606
278311#182323#905809,1,0.8215647
60682#885337#195005,0,0.38473278
414712#512889#567453,0,0.38233963
634681#335716#744868,1,0.6242648
181581#380441#699414,0,0.41633156
632833#450328#630044,1,0.7017562
156529#175960#912137,1,0.67865765
532016#243685#839316,1,0.70029765
101793#1006513#73829,0,0.22493994
608884#660796#419546,1,0.5458244
617523#592825#487517,0,0.48337725
509367#388905#690954,1,0.7098432
139987#883485#196857,0,0.10502229
71383#276395#806634,0,0.47725126
117426#96408#991365,1,0.67118645
364035#564327#516015,0,0.3910517
216364#655722#424620,0,0.48399517
8144#950271#130071,0,0.49505782
29302#764293#316049,1,0.50635004
177517#363434#716418,1,0.6186994
200754#502317#578025,0,0.3495561
450472#838974#241368,0,0.3730262
398833#443497#636815,1,0.6636763
573708#368787#711072,1,0.60147506
41078#231069#851762,1,0.6650406
364980#1065437#14905,1,0.52855873
280320#655948#424394,0,0.48776627
224792#1077080#3262,0,0.2816239
18159#100676#987102,1,0.82051146
255468#424621#655360,1,0.7747718
28868#387282#692571,0,0.36477798
101091#272677#810341,1,0.6984044
225531#751852#328490,0,0.30095783
151903#819436#260906,0,0.3250283
339793#656620#423722,1,0.545974
357302#974084#106258,1,0.5822918
506166#937230#143112,1,0.54581034
209122#367294#712565,0,0.37086457
107477#374836#705013,1,0.7112195
438282#731948#348394,0,0.21496654
142739#650758#429584,0,0.47703516
324971#1052334#28008,0,0.31469926
526933#87450#1017817,0,0.49763682
156206#1076537#3805,0,0.4835314
25221#299885#783227,1,0.6286782
353899#805689#274653,0,0.35445926
345020#868542#211800,0,0.36852786
254311#593925#486417,0,0.3471616
114646#744381#335961,1,0.5216758
434511#807984#272358,0,0.47670802
65907#86801#1018465,1,0.6245042
146231#1043097#37245,0,0.46367645
594292#184659#903484,1,0.73063314
123601#377846#702014,0,0.4061603
213410#1035407#44935,1,0.56108135
69887#304831#778274,1,0.533221
433370#100516#987261,1,0.8139319
468733#480788#599554,0,0.28786817
550156#754400#325942,1,0.56246126
360732#553383#526959,0,0.3971599
545017#254359#828634,1,0.7233029
315746#1048875#31467,0,0.36194205
265180#606562#473780,0,0.36837626
391362#511012#569330,0,0.16407669
16343#824174#256168,0,0.36736172
192067#715491#364851,0,0.35714793
51008#960201#120141,0,0.43871418
215677#667510#412832,1,0.5389804
204635#81617#1023629,0,0.47717604
493728#87140#1018122,0,0.49611852
468931#1036305#44037,0,0.32096162
447134#542100#538242,1,0.8104518
366808#356975#722890,1,0.66947967
436015#943503#136839,1,0.60440654
12471#969819#110523,1,0.6977106
128594#635098#445244,0,0.3620594
319394#910061#170281,0,0.45822856
169546#874659#205683,0,0.24508154
222645#750298#330044,1,0.5706596
433478#222301#860494,1,0.7830519
206368#571932#508410,0,0.4476831
248128#709059#371283,0,0.4504594
89292#643562#436780,0,0.2642157
481883#883364#196978,0,0.30209482
30487#97165#990608,1,0.7346438
335603#73652#1031400,0,0.4952665
110199#557241#523101,1,0.5124201
243063#947536#132806,1,0.8138462
470673#374413#705439,0,0.47219408
196430#963185#117157,0,0.24604662
264274#1004703#75639,0,0.3941904
310614#760398#319944,0,0.4510287
189864#301856#781258,0,0.47145128
95368#379470#700384,0,0.43873417
613959#174712#913397,1,0.7197284
38936#450300#630072,1,0.5755224
32982#298881#784223,1,0.64242864
471545#920655#159687,0,0.22843827
529541#322147#760994,1,0.66754794
112303#966403#113939,0,0.40307435
256952#221235#861558,1,0.6332512
185239#959589#120753,1,0.73923236
5359#810669#269673,0,0.3892067
277305#114393#973425,1,0.5430373
96239#707199#373143,0,0.3138169
603630#685895#394447,0,0.4653014
159556#322312#760829,0,0.4910009
376823#951702#128640,0,0.28997007
400558#66575#1038458,1,0.65214545
210754#548716#531626,0,0.33862898
480326#641496#438846,1,0.60412383
23404#550093#530249,1,0.6278413
372307#160637#927470,1,0.50001556
15001#689650#390692,1,0.7465236
309441#652764#427578,0,0.12093401
627454#244438#838558,1,0.5640475
294279#1025559#54783,0,0.39875245
232089#433812#646336,1,0.5101814
35552#741133#339209,0,0.42374712
319300#1062931#17411,1,0.5607082
359561#328680#752010,1,0.8401421
16618#803258#277084,1,0.6602837
611220#730306#350036,0,0.43363416
582614#73830#1031222,0,0.38835773
299903#972331#108011,1,0.5903836
36613#634760#445582,0,0.26696277
302231#830318#250024,0,0.48433867
281170#903142#177200,1,0.62805134
407824#93327#994441,1,0.7816708
228735#760902#319440,1,0.51797444
484440#534845#545497,0,0.31551838
197433#160943#927165,0,0.49936542
608839#977950#102392,0,0.479145
144985#747506#332836,0,0.38514742
316023#555405#524937,0,0.18115033
28548#684895#395447,0,0.2748676
171302#1054415#25927,0,0.2861116
545108#183444#904695,0,0.45544153
200568#792628#287714,0,0.3151634
623524#427583#652400,1,0.81619215
179067#229571#853263,1,0.68588173
204887#1014714#65628,1,0.6518643
28847#271007#812002,1,0.6987751
36183#641196#439146,1,0.7684471
248124#708589#371753,0,0.24771202
598217#688414#391928,0,0.25401416
262139#1049238#31104,1,0.64853233
373602#760678#319664,0,0.48577425
59906#499004#581338,0,0.30056152
608638#871198#209144,0,0.33369768
46169#637201#443141,0,0.29363763
162192#168744#919390,1,0.59635955
121727#379409#700446,0,0.46527198
547540#894426#185916,1,0.72966087
621722#561125#519217,1,0.5277138
220969#961164#119178,1,0.5765779
100647#472850#607492,0,0.4871441
167155#170816#917322,1,0.7243849
26420#830615#249727,1,0.5504762
526468#488784#591558,0,0.49812663
402465#227848#854980,1,0.6923563
373541#297263#785837,1,0.6853649
559815#380201#699656,1,0.72544813
128088#1015176#65166,0,0.37439758
186781#797701#282641,0,0.28712124
208337#575054#505288,0,0.44220778
181770#349512#731247,1,0.5825195
388753#1068257#12085,0,0.49061605
165683#429141#650858,1,0.7493963
121343#234889#847982,1,0.56268966
4241#555839#524503,0,0.36409724
437763#404685#675239,1,0.74811596
39005#610738#469604,0,0.34301457
506844#603985#476357,0,0.2214756
40634#186742#901406,1,0.71478575
292550#854489#225853,1,0.7094263
186777#703696#376646,0,0.46510202
22881#817228#263114,1,0.6059924
215843#315198#767939,0,0.4402814
17014#714471#365871,0,0.46911588
19267#233069#849761,1,0.7348177
18527#993973#86369,1,0.5365563
617237#661216#419126,1,0.67005324
581922#113326#974488,1,0.7893305
384903#880252#200090,0,0.41078883
561372#238515#844480,1,0.6676385
358857#963106#117236,0,0.2440324
139908#969301#111041,1,0.8511389
381980#353890#725975,1,0.67552656
305750#30313#1062851,0,0.0739168
480253#993554#86788,1,0.62161535
520545#694761#385581,1,0.52768064
307020#31607#878319,0,0.1310224
360192#360592#719270,1,0.55028343
502786#859783#220559,1,0.5966256
222536#1013423#66919,0,0.4403244
299182#447721#632629,1,0.60456103
568724#140630#947478,1,0.6526086
590017#1074086#6256,1,0.612294
312528#29984#1013980,0,0.23730089
312974#27237#885785,0,0.09699866
162200#855657#224685,1,0.52951086
527587#165710#922409,1,0.62392193
198584#954929#125413,1,0.7003378
184273#816812#263530,1,0.66253275
511296#749128#331214,0,0.34047762
80594#262680#820304,1,0.83416647
105588#321315#761836,1,0.7545288
274731#448174#632178,1,0.638937
582540#391093#688812,0,0.44510692
27828#1002117#78225,0,0.4597223
595156#683203#397139,1,0.607978
179417#524447#555895,0,0.34132162
109866#990563#89779,0,0.45211223
39684#367550#712313,1,0.6318115
258113#761548#318794,1,0.61931795
245444#1026563#53779,1,0.54911375
134713#967943#112399,1,0.7218007
86021#435307#644903,1,0.72782695
624020#403404#676513,1,0.7747131
482697#770036#310306,0,0.3571102
514683#986652#93690,0,0.4466119
215403#587878#492464,1,0.5339108
383048#176140#911959,1,0.7375605
22797#1077300#3042,0,0.30997783
161280#417822#662176,1,0.50009626
593705#99488#988294,1,0.7119803
434801#413701#666222,0,0.4307307
397549#1001092#79250,1,0.5302903
39246#610222#470120,1,0.7181147
267067#274715#808308,1,0.6119187
16341#589941#490401,1,0.56952703
544221#429112#650884,1,0.85321546
127646#234082#848758,0,0.42096743
341415#311450#771693,0,0.23825592
417128#591735#488607,0,0.29696462
580106#482901#597441,1,0.53686434
169802#983571#96771,0,0.38874593
542017#180143#907979,1,0.7844782
481546#712066#368276,0,0.29036418
482438#544375#535967,0,0.14947458
125604#685556#394786,0,0.4442612
588365#617200#463142,0,0.28280485
527634#359142#720718,0,0.48578638
577449#810250#270092,1,0.6340315
323577#716129#364213,0,0.19689067
298722#523791#556551,1,0.6322583
395369#790565#289777,0,0.3928813
509075#69061#1035985,1,0.6536955
165659#164948#923179,1,0.5927388
173429#177898#910218,1,0.66958034
493546#42934#1061878,0,0.49023643
208679#1049146#31196,0,0.15516442
539700#873863#206479,1,0.54628015
